@relation train_80p100_38555_convert_holiday_and_daytime

@attribute holiday numeric
@attribute temp numeric
@attribute rain_1h numeric
@attribute snow_1h numeric
@attribute clouds_all numeric
@attribute weather_description {'light snow',mist,'few clouds','sky is clear','overcast clouds','light rain',haze,'scattered clouds','thunderstorm with heavy rain',fog,'Sky is Clear','proximity thunderstorm','light intensity drizzle',drizzle,'broken clouds','heavy snow','moderate rain','heavy intensity rain',snow,'heavy intensity drizzle',thunderstorm,'proximity shower rain','light intensity shower rain','thunderstorm with light drizzle',sleet,smoke,'shower drizzle','thunderstorm with rain','proximity thunderstorm with rain','thunderstorm with light rain','proximity thunderstorm with drizzle','very heavy rain','freezing rain','light shower snow','light rain and snow','thunderstorm with drizzle',SQUALLS}
@attribute day_time {'Friday 20-00','Friday 00-06','Friday 06-10','Friday 10-12','Friday 12-14','Friday 14-17','Friday 17-20','Monday 20-00','Monday 00-06','Monday 06-10','Monday 10-12','Monday 12-14','Monday 14-17','Monday 17-20','Saturday 20-00','Saturday 00-06','Saturday 06-10','Saturday 10-12','Saturday 12-14','Saturday 14-17','Saturday 17-20','Sunday 20-00','Sunday 00-06','Sunday 06-10','Sunday 10-12','Sunday 12-14','Sunday 14-17','Sunday 17-20','Thursday 20-00','Thursday 00-06','Thursday 06-10','Thursday 10-12','Thursday 12-14','Thursday 14-17','Thursday 17-20','Tuesday 20-00','Tuesday 00-06','Tuesday 06-10','Tuesday 10-12','Tuesday 12-14','Tuesday 14-17','Tuesday 17-20','Wednesday 20-00','Wednesday 00-06','Wednesday 06-10','Wednesday 10-12','Wednesday 12-14','Wednesday 14-17','Wednesday 17-20'}
@attribute traffic_volume numeric

@data
0,289.88,0,0,1,'sky is clear','Friday 20-00',713
0,271.15,0,0,1,'sky is clear','Friday 20-00',721
0,291.39,0,0,1,'sky is clear','Friday 20-00',875
0,263.76,0,0,90,'light snow','Friday 20-00',719
0,268.92,0,0,90,'overcast clouds','Friday 20-00',737
0,292.9,0,0,1,'light rain','Friday 20-00',830
0,268.3,0,0,1,'sky is clear','Friday 20-00',687
0,277.54,0,0,1,'sky is clear','Friday 20-00',778
0,297.28,0,0,1,'sky is clear','Friday 20-00',762
0,264.97,0,0,90,'light snow','Friday 20-00',652
0,281.05,0,0,90,'light rain','Friday 20-00',665
0,298.96,0,0,64,'broken clouds','Friday 20-00',3050
0,257.29,0,0,90,'light snow','Friday 20-00',651
0,252.07,0,0,1,'sky is clear','Friday 20-00',590
0,264.62,0,0,64,mist,'Friday 20-00',690
0,290.93,0,0,1,'sky is clear','Friday 20-00',786
0,274.44,0,0,1,'sky is clear','Friday 20-00',760
0,277.61,0,0,1,'sky is clear','Friday 20-00',632
0,271.15,0,0,1,haze,'Friday 20-00',893
0,272.3,0,0,1,'sky is clear','Friday 20-00',817
0,275.12,0,0,90,'heavy snow','Friday 20-00',661
0,273.92,0,0,16,'few clouds','Friday 20-00',591
0,272.589,0,0,0,'Sky is Clear','Friday 20-00',692
0,296.509,0,0,12,'few clouds','Friday 20-00',662
0,274.36,0,0,90,'light rain','Friday 20-00',516
0,284.05,0,0,24,'few clouds','Friday 20-00',983
0,288.75,0,0,1,'sky is clear','Friday 20-00',702
0,260.35,0,0,1,'sky is clear','Friday 20-00',802
0,279.5,1.13,0,68,'moderate rain','Friday 20-00',686
0,276.28,0,0,90,drizzle,'Friday 20-00',705
0,276.28,0,0,90,mist,'Friday 20-00',705
0,291.25,0,0,44,'scattered clouds','Friday 20-00',845
0,264.68,0,0,64,mist,'Friday 20-00',568
0,291.39,0,0,90,'light rain','Friday 20-00',741
0,292.73,0,0,1,'sky is clear','Friday 20-00',826
0,289.67,0,0,1,fog,'Friday 20-00',648
0,264.22,0,0,1,'sky is clear','Friday 20-00',717
0,276.32,0.25,0,20,'light rain','Friday 20-00',1335
0,277.36,0.51,0,90,'light rain','Friday 20-00',597
0,269.47,0,0,64,mist,'Friday 20-00',643
0,271.01,0,0,1,haze,'Friday 20-00',661
0,294.05,0.25,0,32,'light rain','Friday 20-00',922
0,293.45,0,0,40,'scattered clouds','Friday 20-00',848
0,275.35,0,0,90,'overcast clouds','Friday 20-00',652
0,280.75,0,0,1,'sky is clear','Friday 20-00',683
0,291.76,0,0,0,'Sky is Clear','Friday 20-00',844
0,271.79,0,0,90,'light snow','Friday 20-00',932
0,279.51,0,0,90,'overcast clouds','Friday 20-00',668
0,250.9,0,0,1,'sky is clear','Friday 20-00',731
0,276.28,0,0,90,'heavy intensity rain','Friday 20-00',705
0,294.28,0,0,1,'sky is clear','Friday 20-00',786
0,273.35,0,0.06,75,snow,'Friday 20-00',628
0,261.36,0,0,1,'sky is clear','Friday 20-00',602
0,287.65,0,0,1,'sky is clear','Friday 20-00',798
0,276.42,0,0,90,'overcast clouds','Friday 20-00',485
0,294.99,0,0,1,'sky is clear','Friday 20-00',830
0,289.65,0,0,8,'sky is clear','Friday 20-00',1028
0,296.52,0,0,20,fog,'Friday 20-00',733
0,273.55,0,0,90,'light snow','Friday 20-00',632
0,294.01,2.54,0,40,'heavy intensity rain','Friday 20-00',721
0,271.15,0,0,1,mist,'Friday 20-00',893
0,251.73,0,0,1,'sky is clear','Friday 20-00',635
0,295.24,0,0,1,'sky is clear','Friday 20-00',827
0,277.29,0,0,1,'sky is clear','Friday 20-00',639
0,285.49,0,0,1,'sky is clear','Friday 20-00',550
0,292.08,0,0,0,'Sky is Clear','Friday 20-00',1022
0,286.65,0,0,1,mist,'Friday 20-00',630
0,296.82,0,0,1,'sky is clear','Friday 20-00',755
0,281.05,0,0,90,'moderate rain','Friday 20-00',665
0,276.055,0,0,68,'broken clouds','Friday 20-00',580
0,288.13,0,0,92,'light rain','Friday 20-00',624
0,291.39,0,0,90,'proximity thunderstorm','Friday 20-00',741
0,267.95,0,0,90,'light snow','Friday 20-00',803
0,274.36,0,0,90,'heavy snow','Friday 20-00',516
0,279.5,0,0,90,'overcast clouds','Friday 20-00',662
0,289.75,0,0,1,mist,'Friday 20-00',715
0,290.93,0,0,20,'few clouds','Friday 20-00',716
0,288.05,0,0,90,'light rain','Friday 20-00',680
0,279.027,0,0,92,'moderate rain','Friday 20-00',517
0,262.3,0,0,1,mist,'Friday 20-00',811
0,289.35,0,0,90,'overcast clouds','Friday 20-00',968
0,254.19,0,0,1,'sky is clear','Friday 20-00',637
0,292.13,0,0,0,'Sky is Clear','Friday 20-00',756
0,275.72,0,0,90,'light intensity drizzle','Friday 20-00',739
0,273.57,0,0,1,'sky is clear','Friday 20-00',694
0,257.29,0,0,90,mist,'Friday 20-00',651
0,285.77,0.25,0,92,'light intensity drizzle','Friday 20-00',754
0,280.49,0,0,1,'sky is clear','Friday 20-00',797
0,291.39,0,0,90,mist,'Friday 20-00',741
1,265.94,0,0,90,haze,'Friday 20-00',1513
0,266.75,0,0,90,'light snow','Friday 20-00',850
0,292.24,0,0,1,'sky is clear','Friday 20-00',731
0,261.31,0,0,1,'sky is clear','Friday 20-00',789
0,278.97,0,0,20,'few clouds','Friday 20-00',673
0,271.49,0,0,1,mist,'Friday 20-00',589
0,258.36,0,0,75,'light snow','Friday 20-00',741
0,288.76,0,0,1,'light rain','Friday 20-00',655
0,264.53,14.73,0,64,mist,'Friday 20-00',610
0,274.02,0,0,90,'light snow','Friday 20-00',849
0,288.13,0,0,1,'sky is clear','Friday 20-00',717
0,274.75,0,0,90,'light snow','Friday 20-00',685
0,295.72,0,0,20,mist,'Friday 20-00',705
0,294.15,0,0,1,'sky is clear','Friday 20-00',731
0,271.23,0,0,1,'sky is clear','Friday 20-00',820
0,270.59,0,0,1,'sky is clear','Friday 20-00',777
0,271.75,0,0,1,mist,'Friday 20-00',710
0,259.38,0,0,20,'few clouds','Friday 20-00',652
0,263.9,0,0,90,'overcast clouds','Friday 20-00',415
0,275.37,0,0,90,'overcast clouds','Friday 20-00',768
0,274.78,0,0,1,'light rain','Friday 20-00',719
0,284.26,0,0,0,'Sky is Clear','Friday 20-00',660
0,285.62,0,0,90,mist,'Friday 20-00',666
0,293.79,0,0,0,'Sky is Clear','Friday 20-00',680
0,274.75,0,0,90,'light intensity drizzle','Friday 20-00',685
0,285.77,0.25,0,92,'light rain','Friday 20-00',754
0,276.1,0,0,75,'broken clouds','Friday 20-00',649
0,284.95,0,0,24,'few clouds','Friday 20-00',866
1,261.68,0,0,1,'sky is clear','Friday 20-00',812
0,293.88,0,0,1,'light rain','Friday 20-00',800
0,269.29,0,0,1,'sky is clear','Friday 20-00',690
0,278.398,0,0,0,'Sky is Clear','Friday 20-00',2233
0,290.63,0,0,75,'broken clouds','Friday 20-00',627
0,277.36,0.51,0,90,drizzle,'Friday 20-00',597
0,290.86,0,0,90,mist,'Friday 20-00',655
0,270.71,0,0,75,'broken clouds','Friday 20-00',713
0,264.53,14.73,0,64,'light snow','Friday 20-00',610
0,281.05,0,0,90,'light intensity drizzle','Friday 20-00',665
0,277.85,0,0,90,'overcast clouds','Friday 20-00',629
0,269.86,0,0,90,fog,'Friday 20-00',632
0,292.44,0,0,1,'sky is clear','Friday 20-00',805
0,292.11,0,0,32,'scattered clouds','Friday 20-00',782
0,293.03,0,0,1,'sky is clear','Friday 20-00',839
0,274.4,0,0,1,'sky is clear','Friday 20-00',975
0,291.3,0,0,1,'sky is clear','Friday 20-00',822
0,296.52,0,0,20,mist,'Friday 20-00',733
0,263.14,0,0,1,'sky is clear','Friday 20-00',649
0,273.44,0,0,90,'heavy snow','Friday 20-00',792
0,253.92,0,0,1,'sky is clear','Friday 20-00',926
0,252.77,0,0,100,'overcast clouds','Friday 20-00',627
0,272.44,0,0,1,'sky is clear','Friday 20-00',837
0,274.79,0,0,90,'overcast clouds','Friday 00-06',429
0,275.15,0,0,90,'heavy intensity drizzle','Friday 00-06',366
0,295.03,0,0,92,'light rain','Friday 00-06',556
0,268.29,0,0,90,mist,'Friday 00-06',481
0,274.42,0,0,1,'sky is clear','Friday 00-06',432
0,270.51,0,0,1,'sky is clear','Friday 00-06',334
0,290.74,0,0,1,'sky is clear','Friday 00-06',427
0,290.69,0,0,1,mist,'Friday 00-06',435
0,282.6,0,0,1,'sky is clear','Friday 00-06',846
0,293.54,3.54,0,90,'heavy intensity rain','Friday 00-06',452
0,295.21,0,0,1,'sky is clear','Friday 00-06',485
0,289.82,0,0,1,'sky is clear','Friday 00-06',456
0,289.22,0,0,40,'scattered clouds','Friday 00-06',628
0,287,0,0,20,'few clouds','Friday 00-06',450
0,272.46,0,0,90,'overcast clouds','Friday 00-06',376
0,257.07,0,0,75,'light snow','Friday 00-06',437
0,284.64,0,0,90,'overcast clouds','Friday 00-06',410
0,280.09,0,0,1,mist,'Friday 00-06',441
0,278.95,1.09,0,68,mist,'Friday 00-06',424
0,258.29,0,0,1,'sky is clear','Friday 00-06',360
0,294.09,0,0,1,'light rain','Friday 00-06',430
0,291.33,0,0,90,'light rain','Friday 00-06',407
0,280.48,0,0,1,'sky is clear','Friday 00-06',467
0,274.61,0,0,90,mist,'Friday 00-06',435
0,283.52,0.51,0,75,'light rain','Friday 00-06',405
0,262.28,0,0,64,mist,'Friday 00-06',417
0,290.15,0,0,1,'sky is clear','Friday 00-06',494
0,288.98,0,0,0,'Sky is Clear','Friday 00-06',552
0,295.1,0,0,1,'sky is clear','Friday 00-06',376
0,291.22,0,0,1,'sky is clear','Friday 00-06',540
0,297.62,0,0,1,'sky is clear','Friday 00-06',510
0,276.35,0,0,90,'light rain','Friday 00-06',447
0,270.58,0,0,1,'sky is clear','Friday 00-06',379
0,268.52,0,0,90,mist,'Friday 00-06',414
0,262.28,0,0,64,fog,'Friday 00-06',417
0,283.35,0,0,24,'few clouds','Friday 00-06',948
0,276.35,0,0,90,drizzle,'Friday 00-06',447
0,289.01,0,0,75,'broken clouds','Friday 00-06',455
0,260.74,0,0,20,'few clouds','Friday 00-06',355
0,270.89,0,0,75,'broken clouds','Friday 00-06',395
0,268.41,0,0,90,haze,'Friday 00-06',436
0,254.76,0,0,1,'sky is clear','Friday 00-06',335
0,274.93,0,0,90,'heavy snow','Friday 00-06',380
0,285.37,0,0,90,'overcast clouds','Friday 00-06',374
0,287.45,0,0,1,'sky is clear','Friday 00-06',447
0,276.055,0,0,68,'broken clouds','Friday 00-06',374
0,261.48,0,0,1,'sky is clear','Friday 00-06',418
0,293.01,0,0,1,mist,'Friday 00-06',565
0,271.58,0,0,1,'sky is clear','Friday 00-06',494
0,251.16,0,0,1,'sky is clear','Friday 00-06',365
0,290.36,0,0,1,'sky is clear','Friday 00-06',487
0,266.58,0,0,40,'scattered clouds','Friday 00-06',474
0,267.82,0,0,90,'overcast clouds','Friday 00-06',409
0,279.027,0,0,92,'moderate rain','Friday 00-06',333
0,293.93,0,0,32,'moderate rain','Friday 00-06',617
0,287.75,0,0,1,'sky is clear','Friday 00-06',435
0,291.65,0,0,1,'sky is clear','Friday 00-06',471
0,283.99,0,0,0,'Sky is Clear','Friday 00-06',384
0,275.61,0,0,20,'few clouds','Friday 00-06',473
0,296.16,0,0,1,'sky is clear','Friday 00-06',452
0,253.13,0,0,1,'sky is clear','Friday 00-06',374
0,269.29,0,0,90,'overcast clouds','Friday 00-06',730
0,293.42,0,0,1,'sky is clear','Friday 00-06',471
0,278.47,0,0,90,'overcast clouds','Friday 00-06',419
0,297.36,0,0,1,'sky is clear','Friday 00-06',505
0,296.46,0,0,76,'light rain','Friday 00-06',487
0,293.35,0,0,40,'light intensity drizzle','Friday 00-06',480
0,269.78,0,0,90,'overcast clouds','Friday 00-06',368
0,292.78,0,0,1,mist,'Friday 00-06',449
0,280.44,0,0,90,'light rain','Friday 00-06',432
0,275.62,0,0,1,'light intensity drizzle','Friday 00-06',458
0,274.19,0,0,90,'heavy snow','Friday 00-06',338
0,257.69,0,0,90,'light snow','Friday 00-06',435
0,274.61,0,0,90,'light snow','Friday 00-06',435
0,271.29,0,0,40,'light snow','Friday 00-06',338
0,273.08,0,0,1,'sky is clear','Friday 00-06',417
0,259.47,0,0,64,'broken clouds','Friday 00-06',494
0,294.61,0.25,0,75,'light rain','Friday 00-06',456
0,260.61,0,0,90,'light snow','Friday 00-06',389
0,294.43,0,0,90,'proximity thunderstorm','Friday 00-06',505
0,296.24,0,0,75,mist,'Friday 00-06',457
0,273.28,0,0.17,90,'light rain','Friday 00-06',359
0,293.1,0,0,1,'sky is clear','Friday 00-06',526
0,288.01,0,0,20,'few clouds','Friday 00-06',596
0,289.28,0,0,40,'scattered clouds','Friday 00-06',454
0,287.39,0,0,1,'sky is clear','Friday 00-06',440
0,267.88,0,0,75,'light snow','Friday 00-06',490
0,263.53,0,0,1,'sky is clear','Friday 00-06',422
0,281.89,0,0,1,'sky is clear','Friday 00-06',461
0,252.75,0,0,1,'sky is clear','Friday 00-06',521
0,296.06,0,0,90,'proximity thunderstorm','Friday 00-06',439
0,289.13,0,0,1,'sky is clear','Friday 00-06',408
0,271.06,2.03,0,90,'moderate rain','Friday 00-06',375
0,263.15,0,0,90,'overcast clouds','Friday 00-06',289
0,296.01,0,0,1,'sky is clear','Friday 00-06',412
0,293.54,3.54,0,90,'proximity thunderstorm','Friday 00-06',452
0,289.23,0,0,8,'sky is clear','Friday 00-06',683
0,291,0,0,90,'moderate rain','Friday 00-06',480
0,271.79,0,0,1,mist,'Friday 00-06',441
0,298.58,0,0,64,'broken clouds','Friday 00-06',679
0,290.86,0,0,1,'sky is clear','Friday 00-06',452
0,294.43,0,0,90,'light rain','Friday 00-06',505
0,264.76,0,0,1,'sky is clear','Friday 00-06',406
0,274.76,0,0,90,'light snow','Friday 00-06',398
0,282.53,0,0,40,'scattered clouds','Friday 00-06',462
0,278.48,0,0,90,'overcast clouds','Friday 00-06',381
0,268.94,0,0,90,'overcast clouds','Friday 00-06',393
0,274.08,0,0,90,'light snow','Friday 00-06',582
0,291.16,0,0,1,'sky is clear','Friday 00-06',521
0,293.54,3.54,0,90,mist,'Friday 00-06',452
0,267.44,0,0,75,'broken clouds','Friday 00-06',386
0,266,0,0,90,'light snow','Friday 00-06',1550
0,264.28,0,0,90,'light snow','Friday 00-06',382
0,262.28,0,0,64,haze,'Friday 00-06',417
0,290.34,0,0,75,'broken clouds','Friday 00-06',438
0,258.25,0,0,75,'broken clouds','Friday 00-06',373
0,275.02,0,0,40,'scattered clouds','Friday 00-06',480
0,294.96,0,0,1,'sky is clear','Friday 00-06',472
0,285.22,0,0,40,'scattered clouds','Friday 00-06',411
0,289.69,0,0,1,'light rain','Friday 00-06',413
0,250.4,0,0,1,mist,'Friday 00-06',419
0,276.65,0,0,90,'overcast clouds','Friday 00-06',387
0,283.15,0,0,1,'sky is clear','Friday 00-06',379
0,293.15,0,0,1,'sky is clear','Friday 00-06',757
0,278.95,1.09,0,68,'moderate rain','Friday 00-06',424
0,272.78,0,0,1,'sky is clear','Friday 00-06',381
0,286.67,0,0,20,'few clouds','Friday 00-06',482
0,296.06,0,0,90,mist,'Friday 00-06',439
0,277.1,0,0,99,'light rain','Friday 00-06',435
0,292.04,0,0,40,'scattered clouds','Friday 00-06',509
0,266.84,0,0,1,'sky is clear','Friday 00-06',654
0,286.65,0,0,1,'sky is clear','Friday 00-06',451
0,291.05,0,0,0,'Sky is Clear','Friday 00-06',531
0,272.589,0,0,0,'Sky is Clear','Friday 00-06',402
0,271.79,0,0,1,'sky is clear','Friday 00-06',372
0,289.52,0,0,1,'sky is clear','Friday 00-06',656
0,288.16,0,0,1,'sky is clear','Friday 00-06',531
0,262.35,0,0,1,'sky is clear','Friday 00-06',387
0,263.32,0,0,90,'overcast clouds','Friday 00-06',359
0,275.15,0,0,90,mist,'Friday 00-06',366
0,292.38,0,0,1,'sky is clear','Friday 00-06',516
0,292.04,0,0,1,'sky is clear','Friday 00-06',451
0,273.2,0,0,90,'heavy snow','Friday 00-06',465
0,288.04,0,0,1,'sky is clear','Friday 00-06',615
0,273.28,0,0.17,90,'light snow','Friday 00-06',359
0,270.09,0,0,1,'sky is clear','Friday 00-06',440
0,292.98,0,0,1,'sky is clear','Friday 00-06',542
0,270.69,0,0,1,'light snow','Friday 00-06',514
0,290.56,0,0,44,'scattered clouds','Friday 00-06',479
0,291.08,0,0,1,'sky is clear','Friday 00-06',475
0,272.23,0,0,1,'sky is clear','Friday 00-06',463
0,292.24,0,0,90,'overcast clouds','Friday 00-06',492
0,266.29,0,0,90,'overcast clouds','Friday 00-06',415
0,285.22,0,0,90,'light rain','Friday 00-06',434
0,270.28,0,0,90,'overcast clouds','Friday 00-06',423
0,295.85,0,0,24,'few clouds','Friday 00-06',458
0,260.66,0,0,1,'sky is clear','Friday 00-06',435
0,278.95,1.09,0,68,drizzle,'Friday 00-06',424
0,294.09,0,0,1,'light intensity drizzle','Friday 00-06',430
0,269.79,0,0,90,'heavy snow','Friday 00-06',390
0,269.79,0,0,90,fog,'Friday 00-06',390
0,257.69,0,0,90,mist,'Friday 00-06',435
0,280.82,0,0,75,'light rain','Friday 00-06',389
0,268.41,0,0,90,'heavy snow','Friday 00-06',436
0,263.61,0,0,1,'sky is clear','Friday 00-06',416
0,281.22,0,0,1,'sky is clear','Friday 00-06',379
0,290.54,0,0,1,'sky is clear','Friday 00-06',495
0,294.22,0,0,1,'sky is clear','Friday 00-06',500
0,294.36,0,0,32,'scattered clouds','Friday 00-06',497
0,280.47,0,0,1,'sky is clear','Friday 00-06',431
0,278.62,0,0,40,'scattered clouds','Friday 00-06',373
0,273.14,0,0,64,'broken clouds','Friday 00-06',411
0,280.44,0,0,90,drizzle,'Friday 00-06',432
0,255.93,0,0,0,'sky is clear','Friday 00-06',390
0,287.78,0,0,90,'overcast clouds','Friday 00-06',409
0,281.62,0,0,1,'sky is clear','Friday 00-06',455
0,283.66,0,0,1,'sky is clear','Friday 00-06',375
0,285.4,0,0,1,haze,'Friday 00-06',520
0,276.66,0,0,1,mist,'Friday 00-06',444
0,273.02,0,0,1,'sky is clear','Friday 00-06',480
0,279.22,0,0,1,'sky is clear','Friday 00-06',422
0,275.5,0,0,90,'overcast clouds','Friday 00-06',411
0,277.22,0,0,90,'light rain','Friday 00-06',396
0,271.29,0,0,1,mist,'Friday 00-06',553
0,290.55,0,0,90,mist,'Friday 00-06',392
0,288.13,0,0,92,'light rain','Friday 00-06',379
0,277.59,0,0,75,haze,'Friday 00-06',441
0,279.02,0,0,20,'few clouds','Friday 00-06',412
0,275.15,0,0,90,'light rain','Friday 00-06',366
0,274.19,0,0,90,'light intensity drizzle','Friday 00-06',338
0,290.46,0,0,40,'scattered clouds','Friday 00-06',388
0,288.15,0,0,75,'light intensity drizzle','Friday 00-06',393
0,274.19,0,0,90,'light rain','Friday 00-06',338
0,274.08,0,0,90,mist,'Friday 00-06',582
0,285.09,0,0,1,'sky is clear','Friday 00-06',417
0,278.62,0,0,90,'overcast clouds','Friday 00-06',427
0,258.02,0,0,64,'broken clouds','Friday 00-06',340
0,292.69,0,0,1,'light rain','Friday 00-06',531
0,251.56,0,0,20,'few clouds','Friday 00-06',376
0,268.52,0,0,90,haze,'Friday 00-06',414
0,264.14,0.38,0,64,mist,'Friday 00-06',424
